# id;timestamp;commentText;codeText;commentWords;codeWords
StreamInput -> public abstract void readBytes(byte[] b, int offset, int len) throws IOException_;1524684173;Reads a specified number of bytes into an array at the specified offset.__@param b      the array to read bytes into_@param offset the offset in the array to start storing bytes_@param len    the number of bytes to read;public abstract void readBytes(byte[] b, int offset, int len) throws IOException_;reads,a,specified,number,of,bytes,into,an,array,at,the,specified,offset,param,b,the,array,to,read,bytes,into,param,offset,the,offset,in,the,array,to,start,storing,bytes,param,len,the,number,of,bytes,to,read;public,abstract,void,read,bytes,byte,b,int,offset,int,len,throws,ioexception
StreamInput -> @Nullable     public BytesReference readOptionalBytesReference() throws IOException;1532456624;Reads an optional bytes reference from this stream. It might hold an actual reference to the underlying bytes of the stream. Use this_only if you must differentiate null from empty. Use {@link StreamInput#readBytesReference()} and_{@link StreamOutput#writeBytesReference(BytesReference)} if you do not.;@Nullable_    public BytesReference readOptionalBytesReference() throws IOException {_        int length = readVInt() - 1__        if (length < 0) {_            return null__        }_        return readBytesReference(length)__    };reads,an,optional,bytes,reference,from,this,stream,it,might,hold,an,actual,reference,to,the,underlying,bytes,of,the,stream,use,this,only,if,you,must,differentiate,null,from,empty,use,link,stream,input,read,bytes,reference,and,link,stream,output,write,bytes,reference,bytes,reference,if,you,do,not;nullable,public,bytes,reference,read,optional,bytes,reference,throws,ioexception,int,length,read,vint,1,if,length,0,return,null,return,read,bytes,reference,length
StreamInput -> @Nullable     public BytesReference readOptionalBytesReference() throws IOException;1548236405;Reads an optional bytes reference from this stream. It might hold an actual reference to the underlying bytes of the stream. Use this_only if you must differentiate null from empty. Use {@link StreamInput#readBytesReference()} and_{@link StreamOutput#writeBytesReference(BytesReference)} if you do not.;@Nullable_    public BytesReference readOptionalBytesReference() throws IOException {_        int length = readVInt() - 1__        if (length < 0) {_            return null__        }_        return readBytesReference(length)__    };reads,an,optional,bytes,reference,from,this,stream,it,might,hold,an,actual,reference,to,the,underlying,bytes,of,the,stream,use,this,only,if,you,must,differentiate,null,from,empty,use,link,stream,input,read,bytes,reference,and,link,stream,output,write,bytes,reference,bytes,reference,if,you,do,not;nullable,public,bytes,reference,read,optional,bytes,reference,throws,ioexception,int,length,read,vint,1,if,length,0,return,null,return,read,bytes,reference,length
StreamInput -> @Nullable     public BytesReference readOptionalBytesReference() throws IOException;1548265937;Reads an optional bytes reference from this stream. It might hold an actual reference to the underlying bytes of the stream. Use this_only if you must differentiate null from empty. Use {@link StreamInput#readBytesReference()} and_{@link StreamOutput#writeBytesReference(BytesReference)} if you do not.;@Nullable_    public BytesReference readOptionalBytesReference() throws IOException {_        int length = readVInt() - 1__        if (length < 0) {_            return null__        }_        return readBytesReference(length)__    };reads,an,optional,bytes,reference,from,this,stream,it,might,hold,an,actual,reference,to,the,underlying,bytes,of,the,stream,use,this,only,if,you,must,differentiate,null,from,empty,use,link,stream,input,read,bytes,reference,and,link,stream,output,write,bytes,reference,bytes,reference,if,you,do,not;nullable,public,bytes,reference,read,optional,bytes,reference,throws,ioexception,int,length,read,vint,1,if,length,0,return,null,return,read,bytes,reference,length
StreamInput -> @Nullable     public BytesReference readOptionalBytesReference() throws IOException;1548420339;Reads an optional bytes reference from this stream. It might hold an actual reference to the underlying bytes of the stream. Use this_only if you must differentiate null from empty. Use {@link StreamInput#readBytesReference()} and_{@link StreamOutput#writeBytesReference(BytesReference)} if you do not.;@Nullable_    public BytesReference readOptionalBytesReference() throws IOException {_        int length = readVInt() - 1__        if (length < 0) {_            return null__        }_        return readBytesReference(length)__    };reads,an,optional,bytes,reference,from,this,stream,it,might,hold,an,actual,reference,to,the,underlying,bytes,of,the,stream,use,this,only,if,you,must,differentiate,null,from,empty,use,link,stream,input,read,bytes,reference,and,link,stream,output,write,bytes,reference,bytes,reference,if,you,do,not;nullable,public,bytes,reference,read,optional,bytes,reference,throws,ioexception,int,length,read,vint,1,if,length,0,return,null,return,read,bytes,reference,length
StreamInput -> @Nullable     public BytesReference readOptionalBytesReference() throws IOException;1548943934;Reads an optional bytes reference from this stream. It might hold an actual reference to the underlying bytes of the stream. Use this_only if you must differentiate null from empty. Use {@link StreamInput#readBytesReference()} and_{@link StreamOutput#writeBytesReference(BytesReference)} if you do not.;@Nullable_    public BytesReference readOptionalBytesReference() throws IOException {_        int length = readVInt() - 1__        if (length < 0) {_            return null__        }_        return readBytesReference(length)__    };reads,an,optional,bytes,reference,from,this,stream,it,might,hold,an,actual,reference,to,the,underlying,bytes,of,the,stream,use,this,only,if,you,must,differentiate,null,from,empty,use,link,stream,input,read,bytes,reference,and,link,stream,output,write,bytes,reference,bytes,reference,if,you,do,not;nullable,public,bytes,reference,read,optional,bytes,reference,throws,ioexception,int,length,read,vint,1,if,length,0,return,null,return,read,bytes,reference,length
StreamInput -> @Nullable     public BytesReference readOptionalBytesReference() throws IOException;1549336917;Reads an optional bytes reference from this stream. It might hold an actual reference to the underlying bytes of the stream. Use this_only if you must differentiate null from empty. Use {@link StreamInput#readBytesReference()} and_{@link StreamOutput#writeBytesReference(BytesReference)} if you do not.;@Nullable_    public BytesReference readOptionalBytesReference() throws IOException {_        int length = readVInt() - 1__        if (length < 0) {_            return null__        }_        return readBytesReference(length)__    };reads,an,optional,bytes,reference,from,this,stream,it,might,hold,an,actual,reference,to,the,underlying,bytes,of,the,stream,use,this,only,if,you,must,differentiate,null,from,empty,use,link,stream,input,read,bytes,reference,and,link,stream,output,write,bytes,reference,bytes,reference,if,you,do,not;nullable,public,bytes,reference,read,optional,bytes,reference,throws,ioexception,int,length,read,vint,1,if,length,0,return,null,return,read,bytes,reference,length
StreamInput -> public <T extends Streamable> List<T> readStreamableList(Supplier<T> constructor) throws IOException;1524684173;Read a {@link List} of {@link Streamable} objects, using the {@code constructor} to instantiate each instance._<p>_This is expected to take the form:_<code>_List&lt_MyStreamableClass&gt_ list = in.readStreamList(MyStreamableClass::new)__</code>__@param constructor Streamable instance creator_@return Never {@code null}._@throws IOException if any step fails;public <T extends Streamable> List<T> readStreamableList(Supplier<T> constructor) throws IOException {_        int count = readArraySize()__        List<T> builder = new ArrayList<>(count)__        for (int i=0_ i<count_ i++) {_            T instance = constructor.get()__            instance.readFrom(this)__            builder.add(instance)__        }_        return builder__    };read,a,link,list,of,link,streamable,objects,using,the,code,constructor,to,instantiate,each,instance,p,this,is,expected,to,take,the,form,code,list,lt,my,streamable,class,gt,list,in,read,stream,list,my,streamable,class,new,code,param,constructor,streamable,instance,creator,return,never,code,null,throws,ioexception,if,any,step,fails;public,t,extends,streamable,list,t,read,streamable,list,supplier,t,constructor,throws,ioexception,int,count,read,array,size,list,t,builder,new,array,list,count,for,int,i,0,i,count,i,t,instance,constructor,get,instance,read,from,this,builder,add,instance,return,builder
StreamInput -> public <T extends Streamable> List<T> readStreamableList(Supplier<T> constructor) throws IOException;1526449283;Read a {@link List} of {@link Streamable} objects, using the {@code constructor} to instantiate each instance._<p>_This is expected to take the form:_<code>_List&lt_MyStreamableClass&gt_ list = in.readStreamList(MyStreamableClass::new)__</code>__@param constructor Streamable instance creator_@return Never {@code null}._@throws IOException if any step fails;public <T extends Streamable> List<T> readStreamableList(Supplier<T> constructor) throws IOException {_        int count = readArraySize()__        List<T> builder = new ArrayList<>(count)__        for (int i=0_ i<count_ i++) {_            T instance = constructor.get()__            instance.readFrom(this)__            builder.add(instance)__        }_        return builder__    };read,a,link,list,of,link,streamable,objects,using,the,code,constructor,to,instantiate,each,instance,p,this,is,expected,to,take,the,form,code,list,lt,my,streamable,class,gt,list,in,read,stream,list,my,streamable,class,new,code,param,constructor,streamable,instance,creator,return,never,code,null,throws,ioexception,if,any,step,fails;public,t,extends,streamable,list,t,read,streamable,list,supplier,t,constructor,throws,ioexception,int,count,read,array,size,list,t,builder,new,array,list,count,for,int,i,0,i,count,i,t,instance,constructor,get,instance,read,from,this,builder,add,instance,return,builder
StreamInput -> public <T extends Streamable> List<T> readStreamableList(Supplier<T> constructor) throws IOException;1532353780;Read a {@link List} of {@link Streamable} objects, using the {@code constructor} to instantiate each instance._<p>_This is expected to take the form:_<code>_List&lt_MyStreamableClass&gt_ list = in.readStreamList(MyStreamableClass::new)__</code>__@param constructor Streamable instance creator_@return Never {@code null}._@throws IOException if any step fails;public <T extends Streamable> List<T> readStreamableList(Supplier<T> constructor) throws IOException {_        int count = readArraySize()__        List<T> builder = new ArrayList<>(count)__        for (int i=0_ i<count_ i++) {_            T instance = constructor.get()__            instance.readFrom(this)__            builder.add(instance)__        }_        return builder__    };read,a,link,list,of,link,streamable,objects,using,the,code,constructor,to,instantiate,each,instance,p,this,is,expected,to,take,the,form,code,list,lt,my,streamable,class,gt,list,in,read,stream,list,my,streamable,class,new,code,param,constructor,streamable,instance,creator,return,never,code,null,throws,ioexception,if,any,step,fails;public,t,extends,streamable,list,t,read,streamable,list,supplier,t,constructor,throws,ioexception,int,count,read,array,size,list,t,builder,new,array,list,count,for,int,i,0,i,count,i,t,instance,constructor,get,instance,read,from,this,builder,add,instance,return,builder
StreamInput -> public <T extends Streamable> List<T> readStreamableList(Supplier<T> constructor) throws IOException;1532456624;Read a {@link List} of {@link Streamable} objects, using the {@code constructor} to instantiate each instance._<p>_This is expected to take the form:_<code>_List&lt_MyStreamableClass&gt_ list = in.readStreamList(MyStreamableClass::new)__</code>__@param constructor Streamable instance creator_@return Never {@code null}._@throws IOException if any step fails;public <T extends Streamable> List<T> readStreamableList(Supplier<T> constructor) throws IOException {_        int count = readArraySize()__        List<T> builder = new ArrayList<>(count)__        for (int i=0_ i<count_ i++) {_            T instance = constructor.get()__            instance.readFrom(this)__            builder.add(instance)__        }_        return builder__    };read,a,link,list,of,link,streamable,objects,using,the,code,constructor,to,instantiate,each,instance,p,this,is,expected,to,take,the,form,code,list,lt,my,streamable,class,gt,list,in,read,stream,list,my,streamable,class,new,code,param,constructor,streamable,instance,creator,return,never,code,null,throws,ioexception,if,any,step,fails;public,t,extends,streamable,list,t,read,streamable,list,supplier,t,constructor,throws,ioexception,int,count,read,array,size,list,t,builder,new,array,list,count,for,int,i,0,i,count,i,t,instance,constructor,get,instance,read,from,this,builder,add,instance,return,builder
