# id;timestamp;commentText;codeText;commentWords;codeWords
MockEndpoint -> public void expectedHeaderReceived(final String name, final Object value);1549264559;Sets an expectation that the given header name & value are received by this endpoint_<p/>_You can set multiple expectations for different header names._If you set a value of <tt>null</tt> that means we accept either the header is absent, or its value is <tt>null</tt>_<p/>_<b>Important:</b> This overrides any previous set value using {@link #expectedMessageCount(int)};public void expectedHeaderReceived(final String name, final Object value) {_        if (expectedMinimumCount == -1) {_            expectedMinimumMessageCount(1)__        }_        if (expectedHeaderValues == null) {_            expectedHeaderValues = getCamelContext().getHeadersMapFactory().newMap()__            _            expects(new Runnable() {_                public void run() {_                    for (int i = 0_ i < getReceivedExchanges().size()_ i++) {_                        Exchange exchange = getReceivedExchange(i)__                        for (Map.Entry<String, Object> entry : expectedHeaderValues.entrySet()) {_                            String key = entry.getKey()__                            Object expectedValue = entry.getValue()___                            _                            if (expectedValue != null) {_                                assertTrue("Exchange " + i + " has no headers", exchange.getIn().hasHeaders())__                                boolean hasKey = exchange.getIn().getHeaders().containsKey(key)__                                assertTrue("No header with name " + key + " found for message: " + i, hasKey)__                            }__                            Object actualValue = exchange.getIn().getHeader(key)__                            actualValue = extractActualValue(exchange, actualValue, expectedValue)___                            assertEquals("Header with name " + key + " for message: " + i, expectedValue, actualValue)__                        }_                    }_                }_            })__        }_        expectedHeaderValues.put(name, value)__    };sets,an,expectation,that,the,given,header,name,value,are,received,by,this,endpoint,p,you,can,set,multiple,expectations,for,different,header,names,if,you,set,a,value,of,tt,null,tt,that,means,we,accept,either,the,header,is,absent,or,its,value,is,tt,null,tt,p,b,important,b,this,overrides,any,previous,set,value,using,link,expected,message,count,int;public,void,expected,header,received,final,string,name,final,object,value,if,expected,minimum,count,1,expected,minimum,message,count,1,if,expected,header,values,null,expected,header,values,get,camel,context,get,headers,map,factory,new,map,expects,new,runnable,public,void,run,for,int,i,0,i,get,received,exchanges,size,i,exchange,exchange,get,received,exchange,i,for,map,entry,string,object,entry,expected,header,values,entry,set,string,key,entry,get,key,object,expected,value,entry,get,value,if,expected,value,null,assert,true,exchange,i,has,no,headers,exchange,get,in,has,headers,boolean,has,key,exchange,get,in,get,headers,contains,key,key,assert,true,no,header,with,name,key,found,for,message,i,has,key,object,actual,value,exchange,get,in,get,header,key,actual,value,extract,actual,value,exchange,actual,value,expected,value,assert,equals,header,with,name,key,for,message,i,expected,value,actual,value,expected,header,values,put,name,value
MockEndpoint -> @Handler     public void handle(Exchange exchange) throws Exception;1549433221;Handles the incoming exchange._<p/>_This method turns this mock endpoint into a bean which you can use_in the Camel routes, which allows you to inject MockEndpoint as beans_in your routes and use the features of the mock to control the bean.__@param exchange  the exchange_@throws Exception can be thrown;@Handler_    public void handle(Exchange exchange) throws Exception {_        onExchange(exchange)__    };handles,the,incoming,exchange,p,this,method,turns,this,mock,endpoint,into,a,bean,which,you,can,use,in,the,camel,routes,which,allows,you,to,inject,mock,endpoint,as,beans,in,your,routes,and,use,the,features,of,the,mock,to,control,the,bean,param,exchange,the,exchange,throws,exception,can,be,thrown;handler,public,void,handle,exchange,exchange,throws,exception,on,exchange,exchange
MockEndpoint -> @Handler     public void handle(Exchange exchange) throws Exception;1550749310;Handles the incoming exchange._<p/>_This method turns this mock endpoint into a bean which you can use_in the Camel routes, which allows you to inject MockEndpoint as beans_in your routes and use the features of the mock to control the bean.__@param exchange  the exchange_@throws Exception can be thrown;@Handler_    public void handle(Exchange exchange) throws Exception {_        onExchange(exchange)__    };handles,the,incoming,exchange,p,this,method,turns,this,mock,endpoint,into,a,bean,which,you,can,use,in,the,camel,routes,which,allows,you,to,inject,mock,endpoint,as,beans,in,your,routes,and,use,the,features,of,the,mock,to,control,the,bean,param,exchange,the,exchange,throws,exception,can,be,thrown;handler,public,void,handle,exchange,exchange,throws,exception,on,exchange,exchange
MockEndpoint -> public void returnReplyBody(Expression expression);1549264559;Set the expression which value will be set to the message body_@param expression which is use to set the message body;public void returnReplyBody(Expression expression) {_        this.defaultProcessor = exchange -> {_            Object exp = expression.evaluate(exchange, Object.class)__            exchange.getMessage().setBody(exp)__        }__    };set,the,expression,which,value,will,be,set,to,the,message,body,param,expression,which,is,use,to,set,the,message,body;public,void,return,reply,body,expression,expression,this,default,processor,exchange,object,exp,expression,evaluate,exchange,object,class,exchange,get,message,set,body,exp
MockEndpoint -> public void returnReplyBody(Expression expression);1549433221;Set the expression which value will be set to the message body_@param expression which is use to set the message body;public void returnReplyBody(Expression expression) {_        this.defaultProcessor = exchange -> {_            Object exp = expression.evaluate(exchange, Object.class)__            exchange.getMessage().setBody(exp)__        }__    };set,the,expression,which,value,will,be,set,to,the,message,body,param,expression,which,is,use,to,set,the,message,body;public,void,return,reply,body,expression,expression,this,default,processor,exchange,object,exp,expression,evaluate,exchange,object,class,exchange,get,message,set,body,exp
MockEndpoint -> public void returnReplyBody(Expression expression);1550749310;Set the expression which value will be set to the message body_@param expression which is use to set the message body;public void returnReplyBody(Expression expression) {_        this.defaultProcessor = exchange -> {_            Object exp = expression.evaluate(exchange, Object.class)__            exchange.getMessage().setBody(exp)__        }__    };set,the,expression,which,value,will,be,set,to,the,message,body,param,expression,which,is,use,to,set,the,message,body;public,void,return,reply,body,expression,expression,this,default,processor,exchange,object,exp,expression,evaluate,exchange,object,class,exchange,get,message,set,body,exp
MockEndpoint -> public void assertIsSatisfied() throws InterruptedException;1549264559;Validates that all the available expectations on this endpoint are_satisfied_ or throw an exception;public void assertIsSatisfied() throws InterruptedException {_        assertIsSatisfied(sleepForEmptyTest)__    };validates,that,all,the,available,expectations,on,this,endpoint,are,satisfied,or,throw,an,exception;public,void,assert,is,satisfied,throws,interrupted,exception,assert,is,satisfied,sleep,for,empty,test
MockEndpoint -> public void assertIsSatisfied() throws InterruptedException;1549433221;Validates that all the available expectations on this endpoint are_satisfied_ or throw an exception;public void assertIsSatisfied() throws InterruptedException {_        assertIsSatisfied(sleepForEmptyTest)__    };validates,that,all,the,available,expectations,on,this,endpoint,are,satisfied,or,throw,an,exception;public,void,assert,is,satisfied,throws,interrupted,exception,assert,is,satisfied,sleep,for,empty,test
MockEndpoint -> public void assertIsSatisfied() throws InterruptedException;1550749310;Validates that all the available expectations on this endpoint are_satisfied_ or throw an exception;public void assertIsSatisfied() throws InterruptedException {_        assertIsSatisfied(sleepForEmptyTest)__    };validates,that,all,the,available,expectations,on,this,endpoint,are,satisfied,or,throw,an,exception;public,void,assert,is,satisfied,throws,interrupted,exception,assert,is,satisfied,sleep,for,empty,test
MockEndpoint -> public void expectedBodiesReceived(Object... bodies);1549264559;Sets an expectation that the given body values are received by this endpoint_<p/>_<b>Important:</b> The number of bodies must match the expected number of messages, so if you expect 3 messages, then_there must be 3 bodies._<p/>_<b>Important:</b> This overrides any previous set value using {@link #expectedMessageCount(int)};public void expectedBodiesReceived(Object... bodies) {_        List<Object> bodyList = new ArrayList<>()__        bodyList.addAll(Arrays.asList(bodies))__        expectedBodiesReceived(bodyList)__    };sets,an,expectation,that,the,given,body,values,are,received,by,this,endpoint,p,b,important,b,the,number,of,bodies,must,match,the,expected,number,of,messages,so,if,you,expect,3,messages,then,there,must,be,3,bodies,p,b,important,b,this,overrides,any,previous,set,value,using,link,expected,message,count,int;public,void,expected,bodies,received,object,bodies,list,object,body,list,new,array,list,body,list,add,all,arrays,as,list,bodies,expected,bodies,received,body,list
MockEndpoint -> public void expectedBodiesReceived(Object... bodies);1549433221;Sets an expectation that the given body values are received by this endpoint_<p/>_<b>Important:</b> The number of bodies must match the expected number of messages, so if you expect 3 messages, then_there must be 3 bodies._<p/>_<b>Important:</b> This overrides any previous set value using {@link #expectedMessageCount(int)};public void expectedBodiesReceived(Object... bodies) {_        List<Object> bodyList = new ArrayList<>()__        bodyList.addAll(Arrays.asList(bodies))__        expectedBodiesReceived(bodyList)__    };sets,an,expectation,that,the,given,body,values,are,received,by,this,endpoint,p,b,important,b,the,number,of,bodies,must,match,the,expected,number,of,messages,so,if,you,expect,3,messages,then,there,must,be,3,bodies,p,b,important,b,this,overrides,any,previous,set,value,using,link,expected,message,count,int;public,void,expected,bodies,received,object,bodies,list,object,body,list,new,array,list,body,list,add,all,arrays,as,list,bodies,expected,bodies,received,body,list
MockEndpoint -> public void expectedBodiesReceived(Object... bodies);1550749310;Sets an expectation that the given body values are received by this endpoint_<p/>_<b>Important:</b> The number of bodies must match the expected number of messages, so if you expect 3 messages, then_there must be 3 bodies._<p/>_<b>Important:</b> This overrides any previous set value using {@link #expectedMessageCount(int)};public void expectedBodiesReceived(Object... bodies) {_        List<Object> bodyList = new ArrayList<>()__        bodyList.addAll(Arrays.asList(bodies))__        expectedBodiesReceived(bodyList)__    };sets,an,expectation,that,the,given,body,values,are,received,by,this,endpoint,p,b,important,b,the,number,of,bodies,must,match,the,expected,number,of,messages,so,if,you,expect,3,messages,then,there,must,be,3,bodies,p,b,important,b,this,overrides,any,previous,set,value,using,link,expected,message,count,int;public,void,expected,bodies,received,object,bodies,list,object,body,list,new,array,list,body,list,add,all,arrays,as,list,bodies,expected,bodies,received,body,list
MockEndpoint -> public void setCopyOnExchange(boolean copyOnExchange);1549264559;Sets whether to make a deep copy of the incoming {@link Exchange} when received at this mock endpoint._<p/>_Is by default <tt>true</tt>.;public void setCopyOnExchange(boolean copyOnExchange) {_        this.copyOnExchange = copyOnExchange__    };sets,whether,to,make,a,deep,copy,of,the,incoming,link,exchange,when,received,at,this,mock,endpoint,p,is,by,default,tt,true,tt;public,void,set,copy,on,exchange,boolean,copy,on,exchange,this,copy,on,exchange,copy,on,exchange
MockEndpoint -> public void setCopyOnExchange(boolean copyOnExchange);1549433221;Sets whether to make a deep copy of the incoming {@link Exchange} when received at this mock endpoint._<p/>_Is by default <tt>true</tt>.;public void setCopyOnExchange(boolean copyOnExchange) {_        this.copyOnExchange = copyOnExchange__    };sets,whether,to,make,a,deep,copy,of,the,incoming,link,exchange,when,received,at,this,mock,endpoint,p,is,by,default,tt,true,tt;public,void,set,copy,on,exchange,boolean,copy,on,exchange,this,copy,on,exchange,copy,on,exchange
MockEndpoint -> public void setCopyOnExchange(boolean copyOnExchange);1550749310;Sets whether to make a deep copy of the incoming {@link Exchange} when received at this mock endpoint._<p/>_Is by default <tt>true</tt>.;public void setCopyOnExchange(boolean copyOnExchange) {_        this.copyOnExchange = copyOnExchange__    };sets,whether,to,make,a,deep,copy,of,the,incoming,link,exchange,when,received,at,this,mock,endpoint,p,is,by,default,tt,true,tt;public,void,set,copy,on,exchange,boolean,copy,on,exchange,this,copy,on,exchange,copy,on,exchange
